Dia;TM;TX;TN;HRM;PPT;PM;Volum
2008-02-20;5.7;6.6;4.7;97;0.1;912.5;33.856
2008-02-21;7.1;12.8;2.9;88;0.0;917.3;33.366
2008-02-22;8.3;14.2;4.1;80;0.0;919.7;32.313
2008-02-23;9.1;16.6;4.1;72;0.0;918.5;31.825
2008-02-24;6.8;12.4;3.6;78;0.0;915.2;32.031
2008-02-25;7.7;10.2;5.7;94;1.7;913.6;32.117
2008-02-26;9.1;14.9;6.6;89;0.0;912.3;31.672
2008-02-27;9.1;12.6;5.8;89;0.0;912.1;30.894
2008-02-28;8.8;12.8;5.4;90;0.0;913.0;30.16
2008-02-29;9.5;16.3;6.0;87;1.1;915.3;29.545
2008-03-01;9.6;16.7;5.8;81;0.1;912.8;29.032
2008-03-02;12.4;21.0;5.8;53;0.0;911.6;29.262
2008-03-03;9.6;13.3;6.4;72;0.0;908.6;29.3
2008-03-04;3.9;10.6;-2.1;62;0.0;904.8;28.6
2008-03-05;0.1;6.3;-4.1;38;0.0;904.2;27.888
2008-03-06;1.2;9.6;-5.1;33;0.0;904.8;27.208
2008-03-07;3.5;11.7;-0.5;55;0.0;901.0;26.675
2008-03-08;3.8;12.2;-1.2;80;0.0;902.8;26.301
2008-03-09;5.7;11.4;2.2;80;5.4;900.5;26.53
2008-03-10;3.5;7.9;-0.6;78;0.0;896.3;26.582
2008-03-11;9.2;17.9;1.1;65;0.0;902.7;25.77
2008-03-12;10.1;14.0;6.6;75;0.0;910.0;23.739
2008-03-13;8.9;13.9;3.9;80;0.0;911.7;22.223000000000006
2008-03-14;12.9;21.3;5.8;52;0.0;908.5;21.994
2008-03-15;13.7;21.4;7.6;49;0.0;904.1;22.068
2008-03-16;9.9;16.3;5.1;54;0.0;905.7;22.239
2008-03-17;7.6;15.8;2.1;71;0.0;903.3;22.45
2008-03-18;6.7;10.9;3.5;82;0.5;898.4;22.699
2008-03-19;4.2;6.1;1.9;95;7.6;901.0;22.908
2008-03-20;4.7;12.1;-1.6;55;0.5;904.9;23.146
2008-03-21;3.5;9.2;-2.4;60;0.0;896.2;23.407
2008-03-22;2.6;8.5;-0.8;88;18.2;885.7;23.651
2008-03-23;1.0;9.2;-2.5;63;3.0;889.4;24.074
2008-03-24;2.8;10.2;-2.8;68;0.0;894.5;24.232
2008-03-25;6.1;15.7;1.2;73;0.0;900.8;23.647
2008-03-26;5.1;11.3;0.6;78;2.9;898.0;23.065
2008-03-27;3.5;10.0;-1.0;74;0.1;896.3;22.102
2008-03-28;6.4;13.2;0.5;84;0.0;905.3;21.935
2008-03-29;9.1;16.2;4.1;76;0.0;911.5;21.512
2008-03-30;9.4;14.9;2.2;69;18.8;905.8;21.74
2008-03-31;5.2;12.4;0.9;73;7.9;906.8;22.312
2008-04-01;9.0;15.9;1.7;35;0.0;912.3;23.244
2008-04-02;12.4;19.8;6.7;42;0.0;914.6;23.185
2008-04-03;11.2;16.1;5.8;57;0.0;911.8;22.944000000000006
2008-04-04;7.7;14.0;3.2;73;0.0;911.0;22.583
2008-04-05;9.9;19.3;2.8;65;0.0;905.0;22.378
2008-04-06;9.0;16.0;4.5;77;0.0;896.8;22.747
2008-04-07;4.6;7.1;2.3;91;0.0;896.1;22.93
2008-04-08;10.4;15.2;6.8;68;0.1;893.8;22.462
2008-04-09;13.1;17.4;9.5;63;0.3;892.2;21.968000000000004
2008-04-10;13.4;19.7;8.6;60;1.7;890.9;21.48
2008-04-11;6.2;11.1;0.9;86;23.4;894.9;21.077
2008-04-12;6.0;12.8;2.1;80;0.7;905.3;21.352
2008-04-13;8.6;15.0;2.5;65;0.1;908.0;22.123
2008-04-14;6.9;14.3;1.3;72;0.2;909.3;22.592
2008-04-15;5.4;10.8;0.0;84;0.0;910.9;22.298
2008-04-16;8.8;16.6;2.3;71;0.0;905.1;21.975
2008-04-17;6.6;12.4;3.9;70;6.3;893.1;21.61
2008-04-18;7.7;10.5;5.2;72;3.9;888.3;21.315
2008-04-19;9.8;15.5;4.8;58;0.0;894.3;21.305
2008-04-20;8.6;13.2;3.8;77;2.1;891.6;22.216
2008-04-21;7.4;15.7;3.1;77;3.3;896.4;23.256
2008-04-22;7.4;13.4;3.0;80;1.8;904.3;24.213
2008-04-23;10.5;17.2;4.0;74;19.4;910.8;24.916
2008-04-24;11.6;16.8;7.3;76;0.0;916.4;25.639
2008-04-25;13.8;23.3;5.8;67;0.0;918.3;26.401
2008-04-26;14.2;19.8;8.5;56;0.0;914.9;26.9
2008-04-27;13.6;20.7;7.7;50;0.0;913.0;27.393
2008-04-28;11.9;18.0;6.9;71;2.8;904.6;27.422
2008-04-29;10.4;15.7;3.9;65;0.0;899.8;27.426
2008-04-30;8.8;13.7;4.2;80;0.0;899.4;27.45
2008-05-01;10.2;17.4;3.0;58;0.0;907.0;27.847
2008-05-02;13.5;21.8;5.5;44;0.0;912.2;27.908
2008-05-03;14.0;20.5;6.7;40;0.0;913.2;28.069000000000006
2008-05-04;16.5;22.0;10.3;37;0.0;911.5;28.428
2008-05-05;15.1;21.5;9.8;60;0.8;911.0;28.244
2008-05-06;11.4;15.4;8.3;89;9.8;910.6;28.161
2008-05-07;11.8;17.5;6.3;69;0.0;909.6;28.038
2008-05-08;11.3;16.4;5.2;59;0.0;906.9;27.854
2008-05-09;8.0;9.6;6.7;90;12.2;903.3;27.638
2008-05-10;8.3;9.6;7.1;94;51.5;901.1;27.741
2008-05-11;8.5;11.1;6.0;93;14.5;904.7;31.425
2008-05-12;8.3;10.9;6.0;87;0.3;906.0;37.003
2008-05-13;10.0;16.2;6.0;84;4.0;906.3;39.514
2008-05-14;11.3;16.2;6.0;79;0.0;905.6;41.033
2008-05-15;12.8;20.4;7.2;77;8.4;903.9;42.088
2008-05-16;12.2;18.8;7.8;78;1.2;901.6;43.162
2008-05-17;10.1;14.5;6.8;90;9.2;901.1;44.67
2008-05-18;11.3;19.2;6.5;83;0.0;900.5;47.371
2008-05-19;11.0;16.4;7.0;75;2.8;898.2;50.161
2008-05-20;11.8;18.7;5.8;76;0.0;900.7;52.387
2008-05-21;12.2;16.9;7.0;78;0.1;904.1;54.007
2008-05-22;11.4;16.7;7.9;84;13.6;906.0;55.29600000000001
2008-05-23;14.7;22.8;7.1;70;0.0;903.5;56.54
2008-05-24;13.9;18.8;9.9;74;14.9;900.8;58.185
2008-05-25;10.7;12.9;7.2;93;26.2;901.5;61.778
2008-05-26;13.1;18.4;7.2;67;2.6;901.0;78.479
2008-05-27;10.6;13.8;8.0;90;8.3;897.4;88.581
2008-05-28;11.2;15.9;6.8;83;0.0;904.1;95.736
2008-05-29;13.4;19.8;7.0;74;0.0;903.3;98.958
2008-05-30;14.9;20.8;9.9;67;1.4;905.0;99.202
2008-05-31;12.9;15.8;9.9;82;0.6;907.3;99.382
2008-06-01;11.4;15.8;8.3;90;4.9;905.3;102.206
2008-06-02;11.2;15.6;7.2;91;15.1;907.4;104.554
2008-06-03;11.2;16.0;7.7;88;3.3;909.3;108.383
2008-06-04;11.8;17.5;6.7;88;0.3;909.0;111.586
2008-06-05;11.6;18.8;8.6;88;48.2;906.7;114.015
2008-06-06;12.5;19.0;9.2;85;3.1;907.7;117.435
2008-06-07;10.0;16.9;7.0;91;6.9;908.5;119.866
2008-06-08;11.5;17.8;7.7;81;0.0;908.3;122.516
2008-06-09;13.9;19.1;8.5;77;0.0;910.0;124.863
2008-06-10;12.7;17.7;9.6;86;2.9;911.3;126.022
2008-06-11;12.9;18.4;8.6;86;22.8;909.9;126.629
2008-06-12;16.3;23.2;9.4;69;5.1;908.1;127.95
2008-06-13;14.0;20.2;10.1;81;30.2;907.3;129.33100000000002
2008-06-14;13.8;19.7;10.2;78;0.0;908.8;133.653
2008-06-15;14.0;21.4;8.8;79;0.0;905.1;137.165
2008-06-16;14.7;20.2;9.0;81;3.8;900.5;139.191
2008-06-17;13.6;17.8;10.7;89;6.0;905.3;140.054
2008-06-18;16.8;23.8;10.6;69;0.0;910.8;140.512
2008-06-19;18.8;26.0;10.3;69;0.0;912.6;140.532
2008-06-20;20.9;27.1;13.8;66;0.0;914.1;140.137
2008-06-21;21.7;28.7;13.5;60;0.0;914.0;139.615
2008-06-22;21.0;28.4;12.8;48;0.0;913.4;140.112
2008-06-23;19.7;25.6;11.6;58;0.0;912.4;139.535
2008-06-24;18.6;23.2;13.7;62;0.0;909.5;138.846
2008-06-25;19.6;25.4;13.5;66;0.0;911.3;138.457
2008-06-26;21.4;28.5;13.5;68;0.2;912.8;136.071
2008-06-27;18.7;24.9;13.7;76;18.4;913.8;134.69
2008-06-28;20.1;25.9;14.2;74;0.0;913.4;133.951
2008-06-29;20.8;27.0;12.4;66;0.0;912.8;133.994
2008-06-30;21.0;27.6;15.5;66;0.1;912.5;133.202
2008-07-01;21.1;29.9;13.8;56;1.5;910.0;131.381
2008-07-02;20.4;27.3;13.7;64;0.0;907.0;129.658
2008-07-03;16.6;21.9;10.7;78;0.8;907.0;127.946
2008-07-04;18.6;26.6;10.9;56;0.0;909.8;126.312
2008-07-05;21.6;30.7;13.4;65;0.0;908.9;124.935
2008-07-06;19.2;26.5;13.8;74;6.0;906.0;125.016
2008-07-07;15.7;23.6;11.1;79;0.7;907.8;124.0
2008-07-08;16.6;25.1;10.9;76;0.0;912.1;123.27
2008-07-09;19.2;26.2;11.2;77;0.0;912.4;121.749
2008-07-10;22.0;30.3;14.2;65;0.0;909.9;119.986
2008-07-11;20.1;27.0;12.8;73;17.8;907.4;118.436
2008-07-12;16.4;23.4;12.5;86;29.8;905.6;118.436
2008-07-13;13.9;19.2;10.4;89;15.8;907.8;118.719
2008-07-14;15.0;21.5;8.8;82;0.0;914.5;116.543
2008-07-15;17.2;23.8;10.8;73;0.0;918.1;121.859
2008-07-16;17.7;25.0;12.0;62;0.0;915.5;120.042
2008-07-17;18.0;24.9;12.5;68;0.0;910.5;118.228
2008-07-18;17.6;24.6;11.6;79;0.0;910.2;115.973
2008-07-19;21.7;30.5;12.3;64;0.0;911.2;114.954
2008-07-20;22.7;30.8;16.8;60;0.7;910.8;114.831
2008-07-21;17.5;22.6;13.6;83;0.2;911.9;114.341
2008-07-22;17.6;24.9;11.5;75;0.0;913.8;113.166
2008-07-23;19.0;27.9;11.1;70;0.0;911.6;112.721
2008-07-24;22.2;30.7;14.6;68;0.0;907.8;112.034
2008-07-25;20.8;26.9;15.4;71;0.0;906.5;111.335
2008-07-26;20.6;28.8;14.9;72;0.0;908.5;110.924
2008-07-27;20.7;29.1;13.6;72;0.0;910.0;111.017
2008-07-28;22.6;30.6;14.8;61;10.0;909.5;110.67
2008-07-29;20.9;27.1;15.5;71;0.0;911.2;110.037
2008-07-30;22.9;31.3;15.0;49;0.0;912.1;109.163
2008-07-31;23.5;31.5;15.9;44;0.0;911.4;108.221
2008-08-01;21.1;28.1;15.2;60;0.1;911.8;107.166
2008-08-02;20.9;29.8;13.9;70;0.0;914.1;106.916
2008-08-03;22.9;32.1;14.2;64;0.0;913.2;106.911
2008-08-04;24.6;33.5;17.1;53;0.0;911.3;105.713
2008-08-05;25.1;33.7;15.9;49;0.3;910.8;103.222
2008-08-06;25.7;34.6;17.3;32;0.0;908.3;102.375
2008-08-07;22.9;30.9;16.6;48;0.0;906.3;102.01
2008-08-08;19.7;28.6;14.6;73;0.0;908.5;101.633
2008-08-09;19.2;28.3;11.8;66;0.0;909.8;101.713
2008-08-10;21.3;31.4;12.8;68;0.0;907.6;101.656
2008-08-11;20.9;29.7;14.7;71;0.0;903.1;101.293
2008-08-12;23.0;32.0;15.9;62;0.0;901.3;100.979
2008-08-13;17.6;23.2;12.5;69;0.0;908.8;100.442
2008-08-14;17.3;24.1;12.7;68;1.0;908.3;99.381
2008-08-15;15.7;24.2;10.6;69;0.1;907.6;98.868
2008-08-16;15.7;23.9;9.1;63;0.0;905.4;98.872
2008-08-17;17.6;24.8;12.1;71;0.1;907.2;98.471
2008-08-18;19.6;29.6;12.1;71;0.0;909.3;96.817
2008-08-19;19.7;28.4;13.0;70;0.0;909.1;95.602
2008-08-20;17.6;25.7;13.3;81;0.0;911.5;94.944
2008-08-21;18.7;27.7;12.8;79;0.0;912.3;93.832
2008-08-22;16.8;22.8;12.8;89;28.2;910.5;92.994
2008-08-23;15.5;21.4;11.7;87;0.0;909.5;95.886
2008-08-24;17.4;24.7;12.3;79;0.0;908.7;97.417
2008-08-25;16.9;23.7;12.5;86;10.6;911.8;97.287
2008-08-26;17.4;22.6;13.5;87;0.0;914.1;96.272
2008-08-27;18.7;25.8;12.9;69;0.0;913.9;95.689
2008-08-28;19.5;26.3;14.3;66;0.0;912.9;94.737
2008-08-29;20.0;26.6;14.0;62;0.0;911.4;93.595
2008-08-30;20.9;31.5;13.2;41;0.0;909.7;93.309
2008-08-31;18.6;24.7;14.1;69;0.9;910.2;93.101
2008-09-01;18.0;26.6;12.5;78;0.1;912.0;91.916
2008-09-02;19.4;28.5;13.0;72;0.0;909.3;90.005
2008-09-03;19.7;28.1;13.0;68;0.0;905.5;87.61200000000002
2008-09-04;19.5;25.8;14.3;68;0.0;903.5;85.35799999999998
2008-09-05;21.1;28.6;14.2;46;0.0;902.7;84.865
2008-09-06;16.6;23.5;12.5;75;5.6;904.9;85.05799999999998
2008-09-07;14.6;23.1;9.0;76;0.0;909.0;85.35799999999998
2008-09-08;16.9;26.2;8.6;76;0.0;910.5;85.62299999999998
2008-09-09;18.4;23.9;13.4;62;0.0;910.7;85.43
2008-09-10;20.0;25.0;16.5;63;0.0;909.3;83.637
2008-09-11;19.6;29.2;14.5;72;28.2;905.3;81.38
2008-09-12;13.5;18.3;9.5;89;1.6;906.2;82.625
2008-09-13;10.8;21.6;5.6;77;0.1;907.5;84.32600000000002
2008-09-14;12.4;22.5;5.4;65;0.0;908.0;85.296
2008-09-15;13.6;23.6;6.0;75;0.0;907.7;85.30799999999998
2008-09-16;14.3;23.8;9.5;80;0.0;907.4;85.145
2008-09-17;16.1;25.2;9.5;79;0.0;908.7;84.73299999999998
2008-09-18;16.7;24.4;11.3;77;4.3;911.1;83.735
2008-09-19;15.1;21.0;11.5;84;0.7;912.5;81.794
2008-09-20;15.4;23.5;11.1;85;0.7;912.5;81.053
2008-09-21;14.1;18.9;10.7;85;0.0;908.3;81.10600000000002
2008-09-22;12.6;15.6;10.9;84;0.0;905.0;80.524
2008-09-23;10.5;11.8;9.4;78;3.6;904.4;80.139
2008-09-24;10.3;14.2;8.4;80;1.4;908.3;79.36399999999998
2008-09-25;11.6;17.1;7.8;83;0.9;912.0;78.564
2008-09-26;10.2;15.5;7.2;86;0.0;913.4;78.072
2008-09-27;10.6;16.8;5.7;70;0.0;915.3;77.694
2008-09-28;10.9;18.5;5.2;74;0.0;914.5;77.27600000000002
2008-09-29;12.1;18.2;7.1;77;0.0;912.0;76.26100000000002
2008-09-30;12.4;21.0;6.8;76;0.0;909.9;75.476
2008-10-01;11.7;20.0;6.3;81;0.0;908.3;73.959
2008-10-02;12.2;20.2;6.4;81;0.0;905.8;71.176
2008-10-03;8.8;15.4;1.6;77;3.8;906.0;69.17
2008-10-04;7.4;15.6;0.7;46;0.1;911.7;68.851
2008-10-05;10.6;19.6;4.2;53;0.0;910.6;69.12100000000001
2008-10-06;14.1;24.0;5.9;54;0.0;912.2;68.17
2008-10-07;15.1;22.7;8.4;55;1.7;909.3;66.278
2008-10-08;9.6;13.3;5.7;87;5.0;908.2;65.792
2008-10-09;10.6;15.3;5.1;76;0.0;915.4;64.617
2008-10-10;13.9;20.9;9.0;73;0.0;921.0;63.851000000000006
2008-10-11;12.9;19.6;7.6;77;0.0;920.6;63.649
2008-10-12;14.8;19.1;13.0;95;1.1;919.4;63.786
2008-10-13;16.2;22.0;12.5;88;1.2;916.0;63.264
2008-10-14;15.4;21.9;11.4;84;0.0;914.3;62.867
2008-10-15;15.5;24.2;10.6;80;0.0;914.4;62.86
2008-10-16;14.6;21.9;10.5;84;15.4;911.8;62.62300000000001
2008-10-17;13.3;18.8;10.7;91;1.3;909.0;62.23
2008-10-18;10.8;12.4;9.9;95;7.2;910.2;62.049
2008-10-19;12.3;17.8;8.8;88;0.0;913.8;62.405
2008-10-20;14.0;21.9;8.9;82;0.0;913.5;62.707
2008-10-21;13.9;23.8;8.9;77;0.0;908.3;62.988
2008-10-22;11.7;17.1;6.7;88;0.0;907.2;63.172
2008-10-23;9.2;14.0;6.7;87;2.3;911.9;63.187
2008-10-24;11.5;17.2;7.6;87;0.2;913.8;63.441
2008-10-25;12.7;19.0;8.3;73;0.0;917.7;63.326
2008-10-26;11.9;21.1;6.3;73;0.0;916.8;63.308
2008-10-27;11.8;20.7;6.9;70;0.0;907.0;63.431
2008-10-28;7.4;10.7;4.1;91;13.1;896.9;62.841
2008-10-29;1.3;4.6;-1.7;93;12.1;894.7;62.627
2008-10-30;4.0;8.7;-1.0;78;0.0;892.6;63.085
2008-10-31;9.1;11.0;5.5;84;4.5;892.6;63.397
2008-11-01;11.0;15.6;8.7;83;8.0;896.9;64.786
2008-11-02;8.3;11.6;1.1;91;48.3;896.7;71.88600000000002
2008-11-03;4.8;12.0;0.1;80;0.0;902.0;88.26299999999998
2008-11-04;6.2;12.0;2.5;75;0.0;900.3;94.678
2008-11-05;5.7;10.0;2.4;87;0.0;904.0;97.364
2008-11-06;6.7;11.0;3.8;88;0.0;907.1;98.847
2008-11-07;7.4;15.9;2.6;86;0.0;908.5;99.647
2008-11-08;7.0;14.5;3.3;88;0.0;912.8;99.971
2008-11-09;7.8;15.5;3.4;77;0.0;917.8;100.304
2008-11-10;9.0;15.9;3.5;72;0.0;916.3;100.167
2008-11-11;8.8;11.9;5.9;83;0.0;911.0;99.984
2008-11-12;6.1;7.7;3.7;94;11.7;908.0;100.085
2008-11-13;4.5;10.9;0.7;77;0.0;908.3;100.142
2008-11-14;5.5;13.8;0.1;50;0.0;910.8;99.145
2008-11-15;7.3;15.5;2.5;54;0.0;914.0;98.006
2008-11-16;7.5;14.7;2.1;58;0.0;915.0;98.913
2008-11-17;7.6;16.6;2.6;67;0.0;913.8;99.231
2008-11-18;4.4;7.7;1.4;89;0.0;907.9;99.468
2008-11-19;4.4;10.3;1.0;88;0.0;909.4;99.366
2008-11-20;5.1;12.8;1.2;87;0.0;912.5;99.184
2008-11-21;6.1;10.1;1.9;73;0.0;909.0;98.568
2008-11-22;7.8;11.6;4.6;75;0.0;903.3;97.617
2008-11-23;5.7;11.7;1.5;80;0.0;901.1;97.021
2008-11-24;4.0;8.8;-2.0;80;0.9;889.1;96.634
2008-11-25;1.6;8.4;-3.2;76;0.4;897.3;95.817
2008-11-26;-1.0;5.4;-4.6;62;0.3;909.0;94.936
2008-11-27;0.3;4.4;-4.5;82;1.5;906.9;94.252
2008-11-28;0.7;6.0;-1.9;84;0.5;892.8;93.662
2008-11-29;2.2;5.4;-1.4;77;0.9;886.5;93.264
2008-11-30;1.5;5.4;0.2;69;0.0;888.8;93.658
2008-12-01;1.1;5.2;-1.4;75;0.0;894.0;94.038
2008-12-02;1.1;8.1;-2.6;72;0.0;902.5;94.533
2008-12-03;1.0;5.3;-2.9;67;0.0;899.8;94.664
2008-12-04;2.6;7.6;-1.5;79;0.0;898.3;93.635
2008-12-05;5.6;11.3;0.7;76;0.0;898.2;93.293
2008-12-06;3.9;10.0;-0.8;80;0.0;906.5;92.554
2008-12-07;4.8;10.0;1.7;92;0.0;910.2;91.595
2008-12-08;4.0;5.1;3.1;92;0.0;911.6;90.727
2008-12-09;5.3;6.6;3.7;88;6.2;903.9;90.177
2008-12-10;0.0;4.4;-5.2;82;8.6;897.8;90.556
2008-12-11;-1.5;5.8;-6.0;53;0.2;899.0;90.88
2008-12-12;1.3;7.6;-3.3;74;0.3;902.8;90.921
2008-12-13;2.3;6.3;-0.3;83;2.8;895.8;90.158
2008-12-14;0.2;2.0;-1.1;94;5.0;885.4;89.475
2008-12-15;1.0;3.9;-1.3;80;0.8;893.5;88.839
2008-12-16;3.2;4.9;2.0;84;3.0;897.1;88.25200000000002
2008-12-17;3.2;10.0;0.4;77;0.0;901.8;87.56200000000003
2008-12-18;4.2;10.7;0.8;61;0.0;906.8;86.64399999999998
2008-12-19;4.6;10.3;1.3;73;0.0;914.9;86.081
2008-12-20;7.5;15.4;1.5;52;0.0;919.1;85.73299999999998
2008-12-21;10.0;19.6;4.5;34;0.0;919.4;86.2
2008-12-22;10.3;18.7;5.5;20;0.0;918.8;86.363
2008-12-23;8.0;15.2;3.6;39;0.1;916.7;85.318
2008-12-24;7.3;15.5;2.4;44;0.0;915.8;84.471
2008-12-25;4.4;12.5;-0.7;64;0.0;907.0;84.32799999999997
2008-12-26;0.5;2.1;-1.4;90;43.0;903.3;84.447
2008-12-27;3.3;4.0;1.0;97;57.4;906.8;86.15299999999998
2008-12-28;1.1;3.2;-0.1;97;7.7;908.0;92.352
2008-12-29;1.1;4.2;0.0;97;3.5;911.6;95.782
2008-12-30;5.8;10.0;2.9;89;0.2;915.1;97.849
2008-12-31;6.5;10.7;4.5;77;0.9;913.8;100.159
2009-01-01;5.9;8.8;3.6;79;0.0;909.7;103.238
2009-01-02;4.8;6.9;3.0;92;0.0;907.2;105.838
2009-01-03;2.8;4.9;1.3;95;0.0;905.3;106.914
2009-01-04;1.3;7.5;-2.2;87;0.0;906.1;108.989
2009-01-05;-0.5;3.9;-3.1;93;0.0;903.2;110.368
2009-01-06;-1.6;0.1;-4.0;95;2.9;898.9;110.702
2009-01-07;-3.7;0.8;-7.4;92;3.1;899.5;111.898
2009-01-08;-3.8;1.3;-8.5;82;0.0;905.4;111.916
2009-01-09;0.7;2.0;-2.3;91;3.1;907.8;110.627
2009-01-10;1.5;2.6;0.1;95;11.2;911.2;110.649
2009-01-11;3.3;9.8;0.2;80;0.0;916.6;113.024
2009-01-12;3.4;11.0;-0.3;56;0.1;914.9;114.852
2009-01-13;2.6;9.6;-1.3;60;0.0;906.3;116.428
2009-01-14;2.5;9.8;-1.6;67;0.0;905.2;117.813
2009-01-15;1.3;6.5;-2.1;77;0.0;904.9;119.096
2009-01-16;2.6;7.2;-0.1;84;0.0;910.7;120.226
2009-01-17;2.6;8.8;-0.2;85;0.0;911.7;121.33
2009-01-18;3.7;8.4;-0.8;69;0.0;907.8;122.4
2009-01-19;8.2;10.7;4.1;75;0.8;898.0;123.193
2009-01-20;2.6;7.2;-1.8;85;0.0;891.7;123.673
2009-01-21;-0.3;6.8;-3.9;80;0.1;899.0;125.203
2009-01-22;1.5;6.2;-3.2;79;0.3;897.8;125.951
2009-01-23;8.6;12.7;2.3;83;0.4;890.5;126.076
2009-01-24;5.6;10.2;1.7;63;0.0;884.6;124.926
2009-01-25;3.0;8.3;-0.8;66;0.0;889.1;125.438
2009-01-26;1.7;7.9;-2.1;79;0.1;890.7;125.987
2009-01-27;2.8;9.8;-1.4;62;13.8;898.8;126.282
2009-01-28;5.1;11.0;-0.1;38;0.0;901.6;125.999
2009-01-29;5.0;12.1;0.7;80;0.0;903.8;126.85
2009-01-30;4.9;10.8;0.5;92;0.0;904.0;126.589
2009-01-31;5.8;7.2;4.0;96;17.1;896.5;124.734
2009-02-01;3.8;5.4;0.2;95;7.1;888.4;123.793
2009-02-02;3.9;6.8;0.1;95;3.0;884.9;124.529
2009-02-03;2.9;5.0;0.6;89;16.9;888.7;125.472
2009-02-04;5.4;10.1;2.0;66;0.0;890.1;127.752
2009-02-05;5.7;8.8;2.4;68;0.0;889.5;128.724
2009-02-06;3.5;7.5;-0.2;80;0.6;883.9;127.286
2009-02-07;0.9;7.2;-2.6;76;0.0;885.3;125.851
2009-02-08;1.3;6.7;-2.6;48;0.0;895.2;124.758
2009-02-09;5.5;12.0;-1.5;74;0.0;902.9;125.665
2009-02-10;5.7;10.5;1.3;74;0.8;904.3;126.47
2009-02-11;0.5;4.3;-1.8;72;0.1;906.5;127.215
2009-02-12;2.4;9.1;-1.8;62;0.1;906.0;126.986
2009-02-13;1.4;8.6;-2.8;80;0.0;907.0;126.16
2009-02-14;1.9;5.5;-1.2;87;0.0;907.1;125.304
2009-02-15;0.4;1.9;-2.1;83;0.0;910.8;125.115
2009-02-16;1.5;6.8;-1.2;78;0.0;911.1;125.128
2009-02-17;4.1;12.2;-1.7;73;0.0;910.5;124.869
2009-02-18;7.0;15.8;2.0;58;0.0;908.1;124.522
2009-02-19;4.8;12.6;0.3;85;0.0;910.3;125.206
2009-02-20;3.8;10.8;0.0;78;0.0;914.6;126.03
2009-02-21;3.5;8.4;0.3;78;0.0;914.4;125.914
2009-02-22;4.7;13.7;-0.1;77;0.0;913.6;125.83
2009-02-23;5.6;12.3;0.9;75;0.0;907.6;126.072
2009-02-24;4.5;10.7;-0.2;84;0.0;907.8;125.803
2009-02-25;3.9;10.0;0.0;76;0.0;914.7;125.442
2009-02-26;7.0;15.3;1.3;70;0.0;915.0;125.305
2009-02-27;9.3;16.7;2.8;43;0.0;910.2;124.909
2009-02-28;7.9;12.0;4.4;58;0.0;905.2;124.813
2009-03-01;4.9;5.9;3.4;90;0.8;902.6;124.968
2009-03-02;5.1;7.6;2.6;91;4.7;906.8;125.034
2009-03-03;4.8;7.5;3.3;88;0.9;904.8;124.792
2009-03-04;3.1;7.0;-0.6;87;3.7;886.8;124.608
2009-03-05;0.8;8.0;-3.3;69;0.1;880.5;124.606
2009-03-06;3.3;10.9;-1.4;42;0.0;890.5;124.563
2009-03-07;6.0;13.8;-0.6;47;0.0;901.1;124.639
2009-03-08;8.4;16.9;2.5;63;0.0;906.7;125.261
2009-03-09;6.9;14.5;4.1;85;0.0;910.6;125.418
2009-03-10;8.1;14.8;4.8;71;0.0;911.5;124.88
2009-03-11;6.1;10.3;3.5;84;0.0;911.5;124.371
2009-03-12;8.3;14.5;1.7;77;0.0;914.4;124.343
2009-03-13;12.5;21.7;5.8;49;0.0;912.5;124.767
2009-03-14;13.1;19.2;8.6;50;0.0;912.1;125.182
2009-03-15;11.6;19.3;6.4;54;0.0;914.2;125.308
2009-03-16;9.0;12.7;4.7;44;0.0;915.3;125.952
2009-03-17;7.6;14.1;2.4;57;0.0;917.0;126.889
2009-03-18;9.2;15.2;4.1;65;0.0;913.3;127.579
2009-03-19;10.4;16.7;5.0;59;0.0;908.3;127.72
2009-03-20;8.1;15.6;0.4;57;0.0;907.8;127.58
2009-03-21;4.6;12.9;-2.6;70;0.0;910.0;126.807
2009-03-22;5.9;14.5;-1.9;66;0.0;912.8;126.597
2009-03-23;9.4;18.2;2.6;51;0.0;910.9;126.46
2009-03-24;7.8;15.1;2.1;59;0.0;904.0;126.01
2009-03-25;6.4;14.9;-1.3;61;0.0;905.2;125.496
2009-03-26;8.7;17.0;1.5;61;0.0;905.9;125.064
2009-03-27;10.5;19.2;3.8;66;0.0;902.4;125.241
2009-03-28;7.5;14.0;2.9;77;17.5;893.5;125.924
2009-03-29;5.6;12.1;2.0;83;6.2;894.5;127.189
2009-03-30;4.5;8.0;2.2;85;0.6;902.4;128.572
2009-03-31;4.3;6.0;3.0;81;28.9;901.6;129.725
2009-04-01;5.9;9.4;3.6;83;9.1;899.9;132.231
2009-04-02;5.3;7.4;3.1;90;5.3;904.2;133.273
2009-04-03;6.5;10.5;2.2;79;0.0;909.0;132.753
2009-04-04;8.2;14.8;2.7;77;0.0;911.3;132.567
2009-04-05;9.2;15.5;4.5;79;0.0;911.1;133.612
2009-04-06;10.4;18.3;4.4;70;0.0;906.0;133.535
2009-04-07;6.7;9.6;3.8;85;17.6;902.5;133.858
2009-04-08;6.3;8.6;3.8;81;2.7;906.3;135.97799999999998
2009-04-09;8.5;14.2;3.7;83;0.0;906.0;138.227
2009-04-10;5.9;7.3;3.9;95;1.6;899.4;138.441
2009-04-11;5.4;9.8;2.2;87;13.3;895.9;135.183
