Dia;TM;TX;TN;HRM;PPT;PM;Volum;Entrada;Sortida
2007-11-18;2.9;10.3;-4.0;29;0.0;901.9;44.481;1.144;1.1439
2007-11-19;8.2;15.1;3.2;26;0.0;900.6;44.483000000000004;2.7392;0.0
2007-11-20;11.0;13.6;6.6;76;1.8;901.5;44.349;1.7584;5.7112
2007-11-21;11.8;15.7;8.5;79;0.7;900.5;44.515;2.7339;0.0
2007-11-22;8.9;13.3;6.1;81;0.0;898.5;44.51;3.6488;3.9531
2007-11-23;6.9;12.3;4.4;82;0.0;902.7;44.62300000000001;5.5846;4.6711
2007-11-24;4.8;10.5;0.8;81;0.0;907.3;44.854;2.6043;0.162
2007-11-25;4.7;12.3;-0.5;65;0.0;909.7;45.077;2.4514;0.0
2007-11-26;8.4;14.8;2.9;44;0.0;908.6;44.93899999999999;2.1524;0.0
2007-11-27;6.2;12.5;2.6;48;0.0;908.5;43.95;2.4772;16.7939
2007-11-28;5.3;11.5;2.0;58;0.0;907.2;43.272;2.2873;5.5904
2007-11-29;4.3;11.5;0.6;75;0.0;905.2;42.077;2.8421;16.7476
2007-11-30;5.0;13.4;0.1;67;0.0;907.4;40.329;1.3135;17.7969
2007-12-01;6.3;10.7;2.1;70;0.0;908.4;39.65;3.2493;18.5994
2007-12-02;6.5;12.5;2.4;77;0.0;911.2;39.489000000000004;2.1724;5.8333
2007-12-03;6.1;12.2;2.4;73;0.0;906.3;39.508;2.533;0.0
2007-12-04;7.9;16.8;2.2;71;0.0;912.3;38.876;2.9112;9.9305
2007-12-05;7.5;15.7;2.6;77;0.0;914.8;38.154;1.5862;10.2179
2007-12-06;7.2;12.7;4.3;77;0.0;915.6;37.665;3.0782;10.5323
2007-12-07;5.4;9.5;2.1;84;0.0;909.4;37.871;2.2026;0.0
2007-12-08;5.0;9.1;2.1;81;0.0;907.0;38.080999999999996;2.2077;0.0
2007-12-09;8.3;13.3;3.6;62;0.0;900.8;38.254;2.4898;0.0
2007-12-10;4.2;11.0;0.8;62;0.0;904.6;38.264;2.2186;0.0
2007-12-11;3.3;10.7;-0.7;41;0.0;910.4;38.111999999999995;2.063;4.0046
2007-12-12;1.5;10.0;-2.1;37;0.0;914.7;36.664;1.4323;9.7088
2007-12-13;0.1;8.2;-3.9;58;0.0;916.6;34.358000000000004;1.6909999999999998;27.4583
2007-12-14;2.5;10.9;-2.1;42;0.0;913.9;32.289;1.6892;29.1465
2007-12-15;-0.2;5.8;-3.5;71;2.4;909.0;31.908;2.7395;15.9038
2007-12-16;-1.3;5.1;-5.0;75;0.1;912.1;32.104;2.0529;0.0
2007-12-17;-1.7;2.6;-4.7;84;0.0;910.3;32.213;2.3147;0.0
2007-12-18;1.1;3.2;-0.3;92;0.0;914.7;32.234;1.444;2.4735
2007-12-19;1.4;6.0;-1.6;88;0.0;919.5;32.431;2.8337;0.0
2007-12-20;2.8;4.2;1.5;94;2.1;917.5;32.6;2.0662;0.0
2007-12-21;4.0;4.8;3.4;97;3.2;912.8;32.811;1.8117;0.0
2007-12-22;5.0;5.5;4.3;97;7.6;911.5;33.018;2.3348;0.0
2007-12-23;4.4;7.7;1.9;92;0.5;913.4;33.191;1.8201;0.0
2007-12-24;4.2;10.8;0.8;78;0.1;914.3;33.391999999999996;2.6067;0.0
2007-12-25;4.9;13.0;0.9;64;0.1;912.1;33.552;2.8764;0.0
2007-12-26;4.6;10.2;0.3;61;0.0;915.3;33.744;1.5729;0.0
2007-12-27;3.8;10.5;0.5;57;0.0;919.1;33.944;2.3647;0.0
2007-12-28;3.1;11.4;-0.3;59;0.0;918.6;34.111;2.3711;0.0
2007-12-29;3.5;11.0;-0.4;43;0.0;916.8;34.247;1.5843;0.0
2007-12-30;4.3;10.4;1.0;52;0.0;913.7;34.364000000000004;1.5871;0.0
2007-12-31;3.7;10.2;-0.9;36;0.0;912.8;34.541;0.5296;0.0
2008-01-01;1.5;9.0;-2.3;53;0.0;908.0;34.725;3.4502;0.0
2008-01-02;1.6;7.9;-2.7;79;0.4;900.4;34.919000000000004;1.3304;0.0
2008-01-03;3.9;8.3;-0.2;90;10.2;890.7;35.102;2.9334;0.0
2008-01-04;4.8;9.9;-0.1;82;0.0;898.2;35.506;2.4066;0.0
2008-01-05;5.6;9.9;3.4;82;0.0;907.3;35.95;5.3682;0.0
2008-01-06;8.2;15.3;4.7;81;0.0;911.5;36.223;4.8549;0.0
2008-01-07;8.1;14.5;5.3;87;0.0;914.9;36.46;2.1649;0.0
2008-01-08;6.6;8.8;4.0;88;0.2;913.0;36.698;2.9839;0.0
2008-01-09;6.5;10.0;4.5;88;0.0;911.7;36.912;2.72;0.0
2008-01-10;7.2;11.9;4.3;86;0.0;911.5;37.161;2.7272;0.0
2008-01-11;7.0;10.0;1.7;79;1.2;903.1;37.361;2.1871;0.0
2008-01-12;2.0;7.5;-2.0;76;0.2;905.2;37.608000000000004;2.7407;0.0
2008-01-13;3.5;10.8;-0.7;61;0.0;905.6;37.88;3.2992;0.0
2008-01-14;4.0;9.3;0.1;66;0.0;903.5;38.166;3.3106;0.0
2008-01-15;3.5;7.0;-0.1;77;0.0;904.1;38.384;2.2134;0.0
2008-01-16;5.3;7.7;1.6;72;0.5;898.8;38.6;3.052;0.0
2008-01-17;4.6;10.9;0.4;68;0.0;909.0;38.809;2.5045;0.0
2008-01-18;8.0;15.3;3.8;73;0.0;916.3;38.999;2.2318;0.0
2008-01-19;7.3;12.7;4.5;87;0.0;920.3;39.19;2.509;0.2718
2008-01-20;6.8;13.4;3.0;77;0.0;918.7;39.383;1.9619;0.0
2008-01-21;9.9;17.0;5.4;37;0.1;916.6;39.546;2.5284;0.0
2008-01-22;8.8;17.5;4.6;45;0.0;914.6;39.734;1.6894;0.0
2008-01-23;7.3;14.3;2.8;55;0.0;917.4;39.928000000000004;1.9747;0.0
2008-01-24;5.2;13.3;1.2;71;0.0;919.3;40.12300000000001;2.5447;0.0
2008-01-25;7.1;13.9;3.2;74;0.0;922.4;40.299;2.5511;0.0
2008-01-26;6.4;12.0;2.5;45;0.0;923.4;40.485;1.7042;0.0
2008-01-27;8.0;16.5;2.7;44;0.0;922.8;40.646;2.2765;0.0
2008-01-28;10.9;17.7;6.2;24;0.0;918.7;40.830999999999996;1.4253;0.0
2008-01-29;8.2;15.5;2.3;38;0.0;915.6;41.003;2.2847;0.0
2008-01-30;4.5;11.9;0.0;70;7.6;915.6;41.135;1.7169;0.0
2008-01-31;3.0;11.4;-1.8;80;0.0;913.7;41.326;2.0069;0.0
2008-02-01;2.9;10.2;-1.5;73;0.0;906.3;41.468;1.7236;0.0
2008-02-02;3.1;5.9;0.4;81;0.0;906.2;41.631;1.7269;0.0
2008-02-03;4.1;7.1;1.2;77;1.4;905.2;41.8;2.3080000000000003;0.0
2008-02-04;4.7;10.4;0.2;79;5.7;904.3;42.036;1.7353;0.0
2008-02-05;4.7;13.0;-1.0;64;0.1;913.7;42.481;3.4826;0.0
2008-02-06;8.4;15.7;2.6;55;0.0;919.8;42.598;7.3114;0.2919
2008-02-07;9.0;14.8;5.3;57;0.0;921.3;41.775;5.7611;15.1041
2008-02-08;6.6;11.9;1.6;42;0.0;920.1;40.856;4.6318;14.7186
2008-02-09;4.3;10.6;0.0;50;0.0;919.1;40.351;4.9557;15.22
2008-02-10;3.7;10.4;0.0;67;0.0;918.0;40.571999999999996;2.5566;0.0
2008-02-11;2.6;6.4;0.0;86;0.0;916.6;40.508;2.2778;0.0
2008-02-12;2.0;6.6;-0.9;81;0.0;917.2;39.856;3.4497;9.7017
2008-02-13;2.0;7.3;-1.6;85;0.0;918.8;38.99;3.4931;14.4817
2008-02-14;2.6;4.9;0.1;94;1.0;917.9;37.971;3.0029;14.9724
2008-02-15;3.8;9.3;0.2;79;0.0;914.8;36.942;2.5188;14.0662
2008-02-16;3.8;8.8;0.4;84;0.0;919.1;36.008;2.0511;16.7058
2008-02-17;3.1;7.1;-0.7;90;0.0;923.4;36.219;2.9688;0.0
2008-02-18;3.3;4.9;0.0;93;0.6;917.9;36.098;2.1643;0.0
2008-02-19;4.6;5.6;3.3;96;0.2;912.5;34.898;2.1877;15.9098
2008-02-20;5.7;6.6;4.7;97;0.1;912.5;33.856;1.7347;16.8483
2008-02-21;7.1;12.8;2.9;88;0.0;917.3;33.366;2.4862;5.8978
2008-02-22;8.3;14.2;4.1;80;0.0;919.7;32.313;2.675;15.6748
2008-02-23;9.1;16.6;4.1;72;0.0;918.5;31.825;3.0252;10.9941
2008-02-24;6.8;12.4;3.6;78;0.0;915.2;32.031;3.0769;0.0
2008-02-25;7.7;10.2;5.7;94;1.7;913.6;32.117;2.0567;0.0
2008-02-26;9.1;14.9;6.6;89;0.0;912.3;31.671999999999997;2.0107;6.6322
2008-02-27;9.1;12.6;5.8;89;0.0;912.1;30.894000000000002;1.9151;10.8387
2008-02-28;8.8;12.8;5.4;90;0.0;913.0;30.16;2.25;11.0893
2008-02-29;9.5;16.3;6.0;87;1.1;915.3;29.545;2.9907;10.4952
2008-03-01;9.6;16.7;5.8;81;0.1;912.8;29.031999999999996;1.558;8.9924
2008-03-02;12.4;21.0;5.8;53;0.0;911.6;29.261999999999997;2.9653;0.0
2008-03-03;9.6;13.3;6.4;72;0.0;908.6;29.3;2.4797;0.0
2008-03-04;3.9;10.6;-2.1;62;0.0;904.8;28.6;1.6287;9.782
2008-03-05;0.1;6.3;-4.1;38;0.0;904.2;27.888;1.9826;10.0517
2008-03-06;1.2;9.6;-5.1;33;0.0;904.8;27.208000000000002;1.4843;10.1944
2008-03-07;3.5;11.7;-0.5;55;0.0;901.0;26.675;2.1957;8.9047
2008-03-08;3.8;12.2;-1.2;80;0.0;902.8;26.301;2.2617;7.7308
2008-03-09;5.7;11.4;2.2;80;5.4;900.5;26.53;2.8488;0.0
2008-03-10;3.5;7.9;-0.6;78;0.0;896.3;26.581999999999997;2.3817;0.0
2008-03-11;9.2;17.9;1.1;65;0.0;902.7;25.77;1.34;7.7545
2008-03-12;10.1;14.0;6.6;75;0.0;910.0;23.739;2.3677;15.5155
2008-03-13;8.9;13.9;3.9;80;0.0;911.7;22.22300000000001;3.7213;28.6852
2008-03-14;12.9;21.3;5.8;52;0.0;908.5;21.994;1.2881;10.6559
2008-03-15;13.7;21.4;7.6;49;0.0;904.1;22.068;0.443;0.0
2008-03-16;9.9;16.3;5.1;54;0.0;905.7;22.239;1.3309;0.0
2008-03-17;7.6;15.8;2.1;71;0.0;903.3;22.45;2.6698;0.0
2008-03-18;6.7;10.9;3.5;82;0.5;898.4;22.699;2.4572;0.0
2008-03-19;4.2;6.1;1.9;95;7.6;901.0;22.908;2.9164;0.0
2008-03-20;4.7;12.1;-1.6;55;0.5;904.9;23.146;1.8016;0.0
2008-03-21;3.5;9.2;-2.4;60;0.0;896.2;23.406999999999996;3.8458;0.0
2008-03-22;2.6;8.5;-0.8;88;18.2;885.7;23.651;2.957;0.0
2008-03-23;1.0;9.2;-2.5;63;3.0;889.4;24.074;2.7416;0.0
2008-03-24;2.8;10.2;-2.8;68;0.0;894.5;24.232;5.0552;0.0
2008-03-25;6.1;15.7;1.2;73;0.0;900.8;23.647;2.3487;9.0046
2008-03-26;5.1;11.3;0.6;78;2.9;898.0;23.065;2.1894;9.0046
2008-03-27;3.5;10.0;-1.0;74;0.1;896.3;22.101999999999997;2.9342;9.0046
2008-03-28;6.4;13.2;0.5;84;0.0;905.3;21.935;4.3182;10.9953
2008-03-29;9.1;16.2;4.1;76;0.0;911.5;21.511999999999997;3.05;9.88
2008-03-30;9.4;14.9;2.2;69;18.8;905.8;21.74;12.4657;9.83
2008-03-31;5.2;12.4;0.9;73;7.9;906.8;22.311999999999998;2.7851;0.36
2008-04-01;9.0;15.9;1.7;35;0.0;912.3;23.244;10.2388;0.0
2008-04-02;12.4;19.8;6.7;42;0.0;914.6;23.185;12.0024;6.82
2008-04-03;11.2;16.1;5.8;57;0.0;911.8;22.94400000000001;8.9954;12.83
2008-04-04;7.7;14.0;3.2;73;0.0;911.0;22.583000000000002;3.379;7.19
2008-04-05;9.9;19.3;2.8;65;0.0;905.0;22.378;6.7256;11.18
2008-04-06;9.0;16.0;4.5;77;0.0;896.8;22.747;5.4289999999999985;0.08
2008-04-07;4.6;7.1;2.3;91;0.0;896.1;22.93;4.7217;0.68
2008-04-08;10.4;15.2;6.8;68;0.1;893.8;22.462;1.3935;7.0
2008-04-09;13.1;17.4;9.5;63;0.3;892.2;21.968000000000004;5.6453;10.76
2008-04-10;13.4;19.7;8.6;60;1.7;890.9;21.48;4.186;10.36
2008-04-11;6.2;11.1;0.9;86;23.4;894.9;21.076999999999998;3.3814;9.5
2008-04-12;6.0;12.8;2.1;80;0.7;905.3;21.351999999999997;7.4111;9.8
2008-04-13;8.6;15.0;2.5;65;0.1;908.0;22.123;11.1466;0.0
2008-04-14;6.9;14.3;1.3;72;0.2;909.3;22.592;8.8729;0.0
2008-04-15;5.4;10.8;0.0;84;0.0;910.9;22.298000000000002;0.0005;3.564
2008-04-16;8.8;16.6;2.3;71;0.0;905.1;21.975;6.6567;9.98
2008-04-17;6.6;12.4;3.9;70;6.3;893.1;21.61;5.6336;9.6
2008-04-18;7.7;10.5;5.2;72;3.9;888.3;21.315;5.6566;9.6
2008-04-19;9.8;15.5;4.8;58;0.0;894.3;21.305;6.291;9.56
2008-04-20;8.6;13.2;3.8;77;2.1;891.6;22.215999999999998;12.4626;3.27
2008-04-21;7.4;15.7;3.1;77;3.3;896.4;23.256;10.6621;0.0
2008-04-22;7.4;13.4;3.0;80;1.8;904.3;24.213;15.5244;6.5
2008-04-23;10.5;17.2;4.0;74;19.4;910.8;24.916;20.8944;11.51
2008-04-24;11.6;16.8;7.3;76;0.0;916.4;25.639;16.6775;9.5
2008-04-25;13.8;23.3;5.8;67;0.0;918.3;26.401;18.9634;2.998
2008-04-26;14.2;19.8;8.5;56;0.0;914.9;26.9;9.5825;7.4462
2008-04-27;13.6;20.7;7.7;50;0.0;913.0;27.393;10.663;3.9802
2008-04-28;11.9;18.0;6.9;71;2.8;904.6;27.421999999999997;10.1996;5.1504
2008-04-29;10.4;15.7;3.9;65;0.0;899.8;27.426;9.6597;9.4184
2008-04-30;8.8;13.7;4.2;80;0.0;899.4;27.45;10.445;9.4793
2008-05-01;10.2;17.4;3.0;58;0.0;907.0;27.846999999999998;9.7865;10.511
2008-05-02;13.5;21.8;5.5;44;0.0;912.2;27.908;8.8082;3.4804
2008-05-03;14.0;20.5;6.7;40;0.0;913.2;28.06900000000001;8.068999999999999;7.3397
2008-05-04;16.5;22.0;10.3;37;0.0;911.5;28.428;6.925;4.7331
2008-05-05;15.1;21.5;9.8;60;0.8;911.0;28.244;5.2779;3.08
2008-05-06;11.4;15.4;8.3;89;9.8;910.6;28.160999999999998;5.3305;6.5523
2008-05-07;11.8;17.5;6.3;69;0.0;909.6;28.038;7.0439;8.02
2008-05-08;11.3;16.4;5.2;59;0.0;906.9;27.854;6.0817;8.0303
2008-05-09;8.0;9.6;6.7;90;12.2;903.3;27.638;5.7785;8.2075
2008-05-10;8.3;9.6;7.1;94;51.5;901.1;27.741;6.4178;8.1138
2008-05-11;8.5;11.1;6.0;93;14.5;904.7;31.425;12.3884;8.5066
2008-05-12;8.3;10.9;6.0;87;0.3;906.0;37.003;76.5761;0.0
2008-05-13;10.0;16.2;6.0;84;4.0;906.3;39.514;52.3286;8.6391
2008-05-14;11.3;16.2;6.0;79;0.0;905.6;41.033;30.6725;8.4992
2008-05-15;12.8;20.4;7.2;77;8.4;903.9;42.088;23.0861;8.2166
2008-05-16;12.2;18.8;7.8;78;1.2;901.6;43.162;21.0766;9.4608
2008-05-17;10.1;14.5;6.8;90;9.2;901.1;44.67;21.0925;8.3644
2008-05-18;11.3;19.2;6.5;83;0.0;900.5;47.371;24.2564;6.3373
2008-05-19;11.0;16.4;7.0;75;2.8;898.2;50.161;39.7539;0.1851
2008-05-20;11.8;18.7;5.8;76;0.0;900.7;52.387;38.8481;8.8075
2008-05-21;12.2;16.9;7.0;78;0.1;904.1;54.007;31.5078;9.8125
2008-05-22;11.4;16.7;7.9;84;13.6;906.0;55.29600000000001;26.5791;8.9725
2008-05-23;14.7;22.8;7.1;70;0.0;903.5;56.54;23.91;10.2624
2008-05-24;13.9;18.8;9.9;74;14.9;900.8;58.185;23.6691;8.7918
2008-05-25;10.7;12.9;7.2;93;26.2;901.5;61.778;23.7617;0.0
2008-05-26;13.1;18.4;7.2;67;2.6;901.0;78.479;87.7382;0.0
2008-05-27;10.6;13.8;8.0;90;8.3;897.4;88.581;204.4829;5.2178
2008-05-28;11.2;15.9;6.8;83;0.0;904.1;95.736;97.3051;6.4797
2008-05-29;13.4;19.8;7.0;74;0.0;903.3;98.958;85.12200000000001;17.7634
2008-05-30;14.9;20.8;9.9;67;1.4;905.0;99.20200000000001;63.3044;49.6902
2008-05-31;12.9;15.8;9.9;82;0.6;907.3;99.382;47.7129;51.7553
2008-06-01;11.4;15.8;8.3;90;4.9;905.3;102.206;42.9165;18.5533
2008-06-02;11.2;15.6;7.2;91;15.1;907.4;104.554;33.474000000000004;7.3047
2008-06-03;11.2;16.0;7.7;88;3.3;909.3;108.383;45.0867;7.1018
2008-06-04;11.8;17.5;6.7;88;0.3;909.0;111.586;53.7154;6.4208
2008-06-05;11.6;18.8;8.6;88;48.2;906.7;114.015;47.4718;18.2239
2008-06-06;12.5;19.0;9.2;85;3.1;907.7;117.435;48.5555;18.9051
2008-06-07;10.0;16.9;7.0;91;6.9;908.5;119.866;58.3647;17.7217
2008-06-08;11.5;17.8;7.7;81;0.0;908.3;122.516;44.7205;26.1384
2008-06-09;13.9;19.1;8.5;77;0.0;910.0;124.863;46.4551;7.1610000000000005
2008-06-10;12.7;17.7;9.6;86;2.9;911.3;126.022;34.7667;13.3768
2008-06-11;12.9;18.4;8.6;86;22.8;909.9;126.62899999999999;29.5995;20.8448
2008-06-12;16.3;23.2;9.4;69;5.1;908.1;127.95;31.0787;21.096
2008-06-13;14.0;20.2;10.1;81;30.2;907.3;129.33100000000002;33.4022;18.6096
2008-06-14;13.8;19.7;10.2;78;0.0;908.8;133.653;30.7511;9.2487
2008-06-15;14.0;21.4;8.8;79;0.0;905.1;137.165;57.6843;0.0
2008-06-16;14.7;20.2;9.0;81;3.8;900.5;139.191;35.317;0.0
2008-06-17;13.6;17.8;10.7;89;6.0;905.3;140.054;30.9684;19.7015
2008-06-18;16.8;23.8;10.6;69;0.0;910.8;140.512;31.8184;24.9075
2008-06-19;18.8;26.0;10.3;69;0.0;912.6;140.532;28.3374;24.56
2008-06-20;20.9;27.1;13.8;66;0.0;914.1;140.137;23.8944;25.1542
2008-06-21;21.7;28.7;13.5;60;0.0;914.0;139.615;21.0223;29.8233
2008-06-22;21.0;28.4;12.8;48;0.0;913.4;140.112;18.5733;17.9456
2008-06-23;19.7;25.6;11.6;58;0.0;912.4;139.535;16.7958;7.3626
2008-06-24;18.6;23.2;13.7;62;0.0;909.5;138.846;14.6941;38.5222
2008-06-25;19.6;25.4;13.5;66;0.0;911.3;138.457;12.5124;0.0
2008-06-26;21.4;28.5;13.5;68;0.2;912.8;136.071;11.5835;38.4021
2008-06-27;18.7;24.9;13.7;76;18.4;913.8;134.69;10.7938;35.4573
2008-06-28;20.1;25.9;14.2;74;0.0;913.4;133.951;22.6427;31.2107
2008-06-29;20.8;27.0;12.4;66;0.0;912.8;133.994;11.328;21.6895
2008-06-30;21.0;27.6;15.5;66;0.1;912.5;133.202;14.4959;1.0781
2008-07-01;21.1;29.9;13.8;56;1.5;910.0;131.381;10.0937;36.8557
2008-07-02;20.4;27.3;13.7;64;0.0;907.0;129.658;10.8363;31.9216
2008-07-03;16.6;21.9;10.7;78;0.8;907.0;127.946;12.9644;30.2935
2008-07-04;18.6;26.6;10.9;56;0.0;909.8;126.31200000000001;10.9754;31.6841
2008-07-05;21.6;30.7;13.4;65;0.0;908.9;124.935;11.6683;29.2078
2008-07-06;19.2;26.5;13.8;74;6.0;906.0;125.016;8.8261;18.0997
2008-07-07;15.7;23.6;11.1;79;0.7;907.8;124.0;9.4022;3.0324
2008-07-08;16.6;25.1;10.9;76;0.0;912.1;123.27;9.2125;27.1024
2008-07-09;19.2;26.2;11.2;77;0.0;912.4;121.749;12.6765;29.262
2008-07-10;22.0;30.3;14.2;65;0.0;909.9;119.986;10.4433;30.3076
2008-07-11;20.1;27.0;12.8;73;17.8;907.4;118.436;9.4811;30.3199
2008-07-12;16.4;23.4;12.5;86;29.8;905.6;118.436;8.7279;21.598000000000006
2008-07-13;13.9;19.2;10.4;89;15.8;907.8;118.719;17.4718;0.11
2008-07-14;15.0;21.5;8.8;82;0.0;914.5;116.54299999999999;49.928;0.0
2008-07-15;17.2;23.8;10.8;73;0.0;918.1;121.859;31.4784;42.3443
2008-07-16;17.7;25.0;12.0;62;0.0;915.5;120.042;17.7309;37.6173
2008-07-17;18.0;24.9;12.5;68;0.0;910.5;118.228;15.2689;35.5683
2008-07-18;17.6;24.6;11.6;79;0.0;910.2;115.973;14.6514;36.4657
2008-07-19;21.7;30.5;12.3;64;0.0;911.2;114.954;11.6066;40.9654
2008-07-20;22.7;30.8;16.8;60;0.7;910.8;114.831;8.171;9.8227
2008-07-21;17.5;22.6;13.6;83;0.2;911.9;114.34100000000001;11.4866;3.2166
2008-07-22;17.6;24.9;11.5;75;0.0;913.8;113.166;8.7367;28.5369
2008-07-23;19.0;27.9;11.1;70;0.0;911.6;112.721;8.4837;13.9537
2008-07-24;22.2;30.7;14.6;68;0.0;907.8;112.03399999999999;8.3778;13.289
2008-07-25;20.8;26.9;15.4;71;0.0;906.5;111.335;5.7771;17.192
2008-07-26;20.6;28.8;14.9;72;0.0;908.5;110.92399999999999;8.5843;14.5383
2008-07-27;20.7;29.1;13.6;72;0.0;910.0;111.01700000000001;11.4071;12.4878
2008-07-28;22.6;30.6;14.8;61;10.0;909.5;110.67;10.8283;11.3684
2008-07-29;20.9;27.1;15.5;71;0.0;911.2;110.037;12.7926;18.7244
2008-07-30;22.9;31.3;15.0;49;0.0;912.1;109.163;10.7527;18.2771
2008-07-31;23.5;31.5;15.9;44;0.0;911.4;108.221;6.8426;19.1436
2008-08-01;21.1;28.1;15.2;60;0.1;911.8;107.166;7.8072;17.9121
2008-08-02;20.9;29.8;13.9;70;0.0;914.1;106.916;6.7088;18.3444
2008-08-03;22.9;32.1;14.2;64;0.0;913.2;106.911;4.6897;6.7979
2008-08-04;24.6;33.5;17.1;53;0.0;911.3;105.713;5.0109;5.0109
2008-08-05;25.1;33.7;15.9;49;0.3;910.8;103.22200000000001;6.3337;33.0204
2008-08-06;25.7;34.6;17.3;32;0.0;908.3;102.375;7.6672;30.4304
2008-08-07;22.9;30.9;16.6;48;0.0;906.3;102.01;4.5463;4.0313
2008-08-08;19.7;28.6;14.6;73;0.0;908.5;101.633;5.6946;12.8931
2008-08-09;19.2;28.3;11.8;66;0.0;909.8;101.713;4.4439;6.4966
2008-08-10;21.3;31.4;12.8;68;0.0;907.6;101.656;3.4636;5.002
2008-08-11;20.9;29.7;14.7;71;0.0;903.1;101.29299999999999;4.7825;5.295
2008-08-12;23.0;32.0;15.9;62;0.0;901.3;100.979;4.333;6.8942
2008-08-13;17.6;23.2;12.5;69;0.0;908.8;100.44200000000001;4.5664;9.6806
2008-08-14;17.3;24.1;12.7;68;1.0;908.3;99.381;4.3829;13.050999999999998
2008-08-15;15.7;24.2;10.6;69;0.1;907.6;98.868;3.714;18.9308
2008-08-16;15.7;23.9;9.1;63;0.0;905.4;98.87200000000001;5.4855;3.9684
2008-08-17;17.6;24.8;12.1;71;0.1;907.2;98.471;3.9133;2.9013
2008-08-18;19.6;29.6;12.1;71;0.0;909.3;96.81700000000001;5.1452;20.2771
2008-08-19;19.7;28.4;13.0;70;0.0;909.1;95.602;4.6542;20.6827
2008-08-20;17.6;25.7;13.3;81;0.0;911.5;94.944;4.7211;16.6666
2008-08-21;18.7;27.7;12.8;79;0.0;912.3;93.83200000000001;4.3503;10.3009
2008-08-22;16.8;22.8;12.8;89;28.2;910.5;92.994;4.3388;20.1388
2008-08-23;15.5;21.4;11.7;87;0.0;909.5;95.88600000000001;4.7787;10.1851
2008-08-24;17.4;24.7;12.3;79;0.0;908.7;97.417;47.1021;0.0
2008-08-25;16.9;23.7;12.5;86;10.6;911.8;97.287;9.5374;0.0
2008-08-26;17.4;22.6;13.5;87;0.0;914.1;96.272;8.2234;23.2637
2008-08-27;18.7;25.8;12.9;69;0.0;913.9;95.689;7.9722;12.9629
2008-08-28;19.5;26.3;14.3;66;0.0;912.9;94.73700000000001;4.9193;12.3842
2008-08-29;20.0;26.6;14.0;62;0.0;911.4;93.595;4.1504;18.5184
2008-08-30;20.9;31.5;13.2;41;0.0;909.7;93.309;4.954;16.7823
2008-08-31;18.6;24.7;14.1;69;0.9;910.2;93.101;5.4702;1.0417
2008-09-01;18.0;26.6;12.5;78;0.1;912.0;91.916;5.484;16.7823
2008-09-02;19.4;28.5;13.0;72;0.0;909.3;90.005;6.0842;23.611
2008-09-03;19.7;28.1;13.0;68;0.0;905.5;87.61200000000002;4.697;31.8285
2008-09-04;19.5;25.8;14.3;68;0.0;903.5;85.35799999999998;4.016;33.5646
2008-09-05;21.1;28.6;14.2;46;0.0;902.7;84.865;3.995;19.4443
2008-09-06;16.6;23.5;12.5;75;5.6;904.9;85.05799999999998;2.7165;0.0
2008-09-07;14.6;23.1;9.0;76;0.0;909.0;85.35799999999998;2.2669;0.0
2008-09-08;16.9;26.2;8.6;76;0.0;910.5;85.62299999999998;3.6331;0.0
2008-09-09;18.4;23.9;13.4;62;0.0;910.7;85.43;2.7298;0.0
2008-09-10;20.0;25.0;16.5;63;0.0;909.3;83.637;2.9835;9.8
2008-09-11;19.6;29.2;14.5;72;28.2;905.3;81.38;0.7782;37.9948
2008-09-12;13.5;18.3;9.5;89;1.6;906.2;82.625;2.9508;12.6613
2008-09-13;10.8;21.6;5.6;77;0.1;907.5;84.32600000000002;39.9348;11.5039
2008-09-14;12.4;22.5;5.4;65;0.0;908.0;85.296;14.4189;0.0
2008-09-15;13.6;23.6;6.0;75;0.0;907.7;85.30799999999998;11.0518;4.7053
2008-09-16;14.3;23.8;9.5;80;0.0;907.4;85.145;6.8001;7.7082
2008-09-17;16.1;25.2;9.5;79;0.0;908.7;84.73299999999998;5.6706;7.9387
2008-09-18;16.7;24.4;11.3;77;4.3;911.1;83.735;5.0232;13.1642
2008-09-19;15.1;21.0;11.5;84;0.7;912.5;81.794;4.7529;20.468
2008-09-20;15.4;23.5;11.1;85;0.7;912.5;81.053;3.94;30.4965
2008-09-21;14.1;18.9;10.7;85;0.0;908.3;81.10600000000002;7.2508;2.8585
2008-09-22;12.6;15.6;10.9;84;0.0;905.0;80.524;3.6484;9.3559
2008-09-23;10.5;11.8;9.4;78;3.6;904.4;80.139;3.8107;5.9998
2008-09-24;10.3;14.2;8.4;80;1.4;908.3;79.36399999999998;4.3546;12.6434
2008-09-25;11.6;17.1;7.8;83;0.9;912.0;78.564;3.8585;13.83
2008-09-26;10.2;15.5;7.2;86;0.0;913.4;78.072;4.3222;10.7893
2008-09-27;10.6;16.8;5.7;70;0.0;915.3;77.694;3.7445;11.04
2008-09-28;10.9;18.5;5.2;74;0.0;914.5;77.27600000000002;4.013;7.8608
2008-09-29;12.1;18.2;7.1;77;0.0;912.0;76.26100000000002;2.7876;10.8781
2008-09-30;12.4;21.0;6.8;76;0.0;909.9;75.476;2.8528;9.6312
2008-10-01;11.7;20.0;6.3;81;0.0;908.3;73.959;2.6036;14.8089
2008-10-02;12.2;20.2;6.4;81;0.0;905.8;71.176;2.7844;33.46
